"标准部门",科目(原),科目(内),科目(外),班级编码,班级名称（外）,班级名称（内）,班级类型名称,班级课次数,总课次,班级时长,实际时长,单次课时长,教材费,产品品类,产品品类(原),产品体系(原),产品体系,课程产品名称,课程产品名称(外),合班状态,合班详情,续班类型,年级(原),年级序数,年级(外),班级标价,主带课老师,关联班号,季度,季度(外),班级状态,开课日期,实际开课日期,班级审核状态,上课形式,授课方式,授课方式(原),授课渠道,最大人数,设班日期,上课时间(外),教材发放形式,实际结课日期,当前人数(占名额),最小发薪部门,上课地点(外),上课教室,考勤方式,班容名称,管理项目,校区名称,结课日期,保底人数,开班人数,课程名称
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSZ2743,雅思直通车中级课程（Pro）,雅思直通车中级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,436.00,IELTS,IELTS,常规体系,常规体系,雅思直通车中级课程,雅思直通车中级课程,否,,可续,,,,19800.00,王佳(704579),,暑假,,正常,2026-08-01,2026-08-01,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2026-07-07,"周一至周六08:00-10:00,10:10-12:10","有教材,开课前领取",2026-08-28,8,国外考试部,八方24品教学区,八方208教室,班级刷卡,6人,国外考试部,八方24品教学区,2026-08-28,3,4,
"国外考试部",全科,"阅读,写作,听力,口语",,YD2701,雅思单项班（写作）,雅思单项班（版本1）,IELTS进阶班,8,8,960,960,120.0,"	0.00",IELTS,IELTS,常规体系,常规体系,雅思单项班,雅思单项班,否,,可续,,,,4800.00,彭璐璐(200780),,暑假,,正常,2026-08-10,2026-08-10,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2026-06-04,周一至周六13:30-15:30,无教材,2026-08-18,6,国外考试部,芙蓉,芙蓉广场16-C7教室,班级刷卡,6人,国外考试部,芙蓉广场教学区,2026-08-18,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,ZYG2706,剑桥雅思真题精讲班,剑桥雅思真题精讲班（FY25）,IELTS直通车,24,24,2880,2880,120.0,266.00,IELTS,IELTS,常规体系,常规体系,剑桥雅思真题精讲班,剑桥雅思真题精讲班,否,,可续,,,,8800.00,谢洋子(611956),,暑假,,正常,2026-08-03,2026-08-03,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,8,2025-12-24,"周一至周六13:30-15:30,15:40-17:40","有教材,开课前领取",2026-08-15,8,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2026-08-15,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,ZYG2707,剑桥雅思真题精讲班,剑桥雅思真题精讲班（FY25）,IELTS直通车,24,24,2880,2880,120.0,266.00,IELTS,IELTS,常规体系,常规体系,剑桥雅思真题精讲班,剑桥雅思真题精讲班,否,,可续,,,,8800.00,,,暑假,,正常,2026-08-01,2026-08-01,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,9,2026-04-14,"周一至周六08:00-10:00,10:10-12:10上课","有教材,开课前领取",2026-08-14,9,国外考试部,芙蓉广场,芙蓉广场16-A2教室,班级刷卡,6人,国外考试部,芙蓉广场教学区,2026-08-14,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSC2763,雅思直通车初级课程（Plus）,雅思直通车初级课程（FY26）,IELTS直通车,64,64,7680,7680,120.0,454.00,IELTS,IELTS,常规体系,常规体系,雅思直通车初级课程,雅思直通车初级课程,否,,可续,,,,23800.00,胡佳慧(296956),,暑假,,正常,2026-08-04,2026-08-04,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,8,2026-07-25,"周一至周六08:00-10:00,10:10-12:10（后期每天6h）","有教材,开课前领取",2026-08-31,8,国外考试部,天马,天马03教室,班级刷卡,6人,国外考试部,天马教学区,2026-08-31,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSC2729,雅思直通车初级课程（Plus）,雅思直通车初级课程（FY26）,IELTS直通车,64,64,7680,7680,120.0,454.00,IELTS,IELTS,常规体系,常规体系,雅思直通车初级课程,雅思直通车初级课程,否,,可续,,,,23800.00,刘若凡(661222),,暑假,,正常,2026-08-03,2026-08-03,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2026-04-28,"周一至周六下午13:30-15:30,15:40-17:40（后两周每天6小时）","有教材,开课前领取",2026-08-29,9,国外考试部,芙蓉广场教学区,芙蓉广场16-A5教室,班级刷卡,6人,国外考试部,芙蓉广场教学区,2026-08-29,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSZ2720,雅思直通车中级课程（Plus）,雅思直通车中级课程（FY26）,IELTS直通车,64,64,7680,7680,120.0,436.00,IELTS,IELTS,常规体系,常规体系,雅思直通车中级课程,雅思直通车中级课程,否,,可续,,,,23800.00,黄玥(157427),,暑假,,正常,2026-08-03,2026-08-03,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2026-04-28,"周日至周五8:00-10:10,10:10-12:10（后两周每天6小时）","有教材,开课前领取",2026-08-31,8,国外考试部,芙蓉广场教学区,芙蓉广场16-A5教室,班级刷卡,6人,国外考试部,芙蓉广场教学区,2026-08-31,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,YLTH2705,IELTS7.0分班（高三菁英班）,IELTS7.0分班（高三菁英班）,IELTS进阶班,32,32,3840,3840,120.0,"	0.00",IELTS,IELTS,常规体系,常规体系,IELTS7.0分班,IELTS7.0分班,否,,可续,,,,7800.00,李诗宇(189032),,暑假,,正常,2026-08-05,2026-08-05,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,15,2025-12-23,"每天08:00-10:00,10:10-12:10（8.9不上课）",无教材,2026-08-21,15,国外考试部,芙蓉,芙蓉广场16-C1教室,班级刷卡,12人,国外考试部,芙蓉广场教学区,2026-08-21,6,8,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,YLTH2712,IELTS7.0分班（高三菁英班）,IELTS7.0分班（高三菁英班）,IELTS进阶班,32,32,3840,3840,120.0,"	0.00",IELTS,IELTS,常规体系,常规体系,IELTS7.0分班,IELTS7.0分班,否,,可续,,,,7800.00,,,暑假,,正常,2026-08-03,2026-08-03,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,15,2025-12-23,"每天08:00-10:00,10:10-12:10",无教材,2026-08-18,14,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,12人,国外考试部,芙蓉广场教学区,2026-08-18,6,8,
"国外考试部",全科,"阅读,写作,听力,口语",,YZG2720A,雅思大学生直通车高级班（A）,雅思大学生直通车高级班（FY26-A）,IELTS直通车,32,48,3840,3840,120.0,"	0.00",IELTS,IELTS,常规体系,常规体系,雅思大学生直通车高级班,雅思大学生直通车高级班,否,,可续,,,,12800.00,廖乐宁(003955),,暑假,,正常,2026-08-10,2026-08-10,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2025-12-23,"周一至周六08:20-10:20,10:30-12:30,13:30-15:30","有教材,开课前领取",2026-08-27,9,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2026-08-27,4,5,
"国外考试部",全科,"阅读,写作,听力,口语",,YZG2705B,雅思大学生直通车高级班（B）,雅思大学生直通车高级班（FY26-B）,IELTS直通车,32,48,3840,3840,120.0,"	0.00",IELTS,IELTS,常规体系,常规体系,雅思大学生直通车高级班,雅思大学生直通车高级班,否,,可续,,,,12800.00,,,暑假,,正常,2026-08-10,2026-08-10,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2025-12-23,"周一至周六08:00-10:00,10:10-12:10,13:30-15:30","有教材,开课前领取",2026-08-27,10,国外考试部,天马教学区,天马虚拟教室3（407教室）,班级刷卡,6人,国外考试部,天马教学区,2026-08-27,4,5,
"国外考试部",全科,"阅读,写作,听力,口语",,MKY274,英联邦非标课程,英联邦非标课程（雅思模考赠送）,非标班型（英联邦）,5,7,660,660,132.0,"	0.00",非标项目,非标项目,专项体系,专项体系,英联邦非标课程,英联邦非标课程,否,,可续,,,,100.00,,,暑假,,正常,2026-08-16,2026-08-16,已审核,走读,常规面授,常规面授,,25,2026-06-27,8.16下午笔试，口试时间见课表,无教材,2026-08-18,2,国外考试部,芙蓉广场教学区,芙蓉广场VIP22-虚拟4,班级刷卡,25人,国外考试部,芙蓉广场教学区,2026-08-18,13,14,
"国外考试部",全科,"阅读,写作,听力,口语",,MKY281,英联邦非标课程,英联邦非标课程（雅思模考赠送）,非标班型（英联邦）,5,7,660,660,132.0,"	0.00",非标项目,非标项目,专项体系,专项体系,英联邦非标课程,英联邦非标课程,否,,可续,,,,100.00,,,暑假,,正常,2026-08-02,2026-08-02,已审核,走读,常规面授,常规面授,,25,2026-07-01,口试时间见课表,无教材,2026-08-04,4,国外考试部,天马,天马五楼VIP3教室（虚拟）,班级刷卡,25人,国外考试部,天马教学区,2026-08-04,13,14,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,ZYG2704,剑桥雅思真题精讲班,剑桥雅思真题精讲班（FY25）,IELTS直通车,24,24,2880,2880,120.0,266.00,IELTS,IELTS,常规体系,常规体系,剑桥雅思真题精讲班,剑桥雅思真题精讲班,否,,可续,,,,8800.00,李婷婷(122952),,暑假,,正常,2026-08-10,2026-08-10,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2025-12-24,"周一至周六13:30-15:30,15:40-17:40","有教材,开课前领取",2026-08-22,8,国外考试部,天马教学区,天马虚拟教室3（407教室）,班级刷卡,6人,国外考试部,天马教学区,2026-08-22,3,4,
"国外考试部",全科,"英语,阅读,写作,听力,口语,综合能力,综合听说,综合读写",,LXB2005A,初中国际双优体系三级A（卓越二）,初中国际双优体系三级A（B班寒暑卓越二）,美国同步课程,8,8,960,960,120.0,"	0.00",学术衔接,学术衔接,专项体系,专项体系,初中国际双优体系三级A,初中国际双优体系三级A,否,,可续,,,,3300.00,陈培(373286),,暑假,,正常,2026-08-09,2026-08-09,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2025-12-24,春秋季每周六13:30~15:30，寒暑假集中上课,无教材,2026-08-17,3,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,12人,国外考试部,芙蓉广场教学区,2026-08-17,6,7,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSZ2715,雅思直通车中级课程（Pro）,雅思直通车中级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,436.00,IELTS,IELTS,常规体系,常规体系,雅思直通车中级课程,雅思直通车中级课程,否,,可续,,,,19800.00,蔡蓓(036158),,暑假,,正常,2026-08-03,2026-08-03,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2025-12-24,"周日至周五08:00-10:00,10:10-12:10","有教材,开课前领取",2026-08-29,10,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2026-08-29,3,4,
"国外考试部",全科,"阅读,写作,听力,口语",,MKY277,英联邦非标课程,英联邦非标课程（雅思模考赠送）,非标班型（英联邦）,5,6,660,660,132.0,"	0.00",非标项目,非标项目,专项体系,专项体系,英联邦非标课程,英联邦非标课程,否,,可续,,,,100.00,,,暑假,,正常,2026-08-20,2026-08-20,已审核,走读,常规面授,常规面授,,25,2026-06-27,8.20上午笔试，口试见课表,无教材,2026-08-22,14,国外考试部,八方24品,八方虚拟教室1,班级刷卡,25人,国外考试部,八方24品教学区,2026-08-22,13,14,
"国外考试部",全科,"阅读,写作,听力,口语",,MKY20261001,英联邦非标课程,英联邦非标课程（雅思模考赠送）,非标班型（英联邦）,5,5,660,660,132.0,"	0.00",非标项目,非标项目,专项体系,专项体系,英联邦非标课程,英联邦非标课程,否,,可续,,,,100.00,,,暑假,,正常,2026-08-10,2026-08-10,已审核,走读,常规面授,常规面授,,25,2026-06-27,8.11上午笔试，口试见课表,无教材,2026-08-18,1,国外考试部,天马,天马201教室,班级刷卡,25人,国外考试部,天马教学区,2026-08-18,13,14,
"国外考试部",全科,"阅读,写作,听力,口语",,MKY272,英联邦非标课程,英联邦非标课程（雅思模考赠送）,非标班型（英联邦）,5,5,660,660,132.0,"	0.00",非标项目,非标项目,专项体系,专项体系,英联邦非标课程,英联邦非标课程,否,,可续,,,,100.00,,,暑假,,正常,2026-08-14,2026-08-14,已审核,走读,常规面授,常规面授,,25,2026-06-27,8.6上午笔试，口试时间见课表,无教材,2026-08-15,1,国外考试部,芙蓉广场教学区,芙蓉广场VIP22-虚拟1,班级刷卡,25人,国外考试部,芙蓉广场教学区,2026-08-15,13,14,
"国外考试部",全科,"物理,化学,生物,科学,高等数学,经济,计算机科学,商务,会计,美国历史,文学,基础数学,英语语言",,LXA2006A,海外留学菁英班（菁英班二）,海外留学菁英班（A班寒暑）,美国同步课程,8,16,960,960,120.0,"	0.00",北美同步课程,北美同步课程,常规体系,常规体系,海外留学菁英班,海外留学菁英班,否,,可续,,,,1980.00,向申丹(446084),,暑假,,正常,2026-07-25,2026-07-25,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,15,2026-06-18,春秋季每周六13:30~15:30，寒暑假集中上课,无教材,2026-08-03,10,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,12人,国外考试部,芙蓉广场教学区,2026-08-03,6,7,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSZ2708,雅思直通车中级课程（Plus）,雅思直通车中级课程（FY26）,IELTS直通车,64,64,7680,7680,120.0,436.00,IELTS,IELTS,常规体系,常规体系,雅思直通车中级课程,雅思直通车中级课程,否,,可续,,,,23800.00,,,暑假,,正常,2026-07-26,2026-07-26,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,9,2025-12-24,"周日至周五13:30-15:30,15:40-17:40","有教材,开课前领取",2026-09-01,9,国外考试部,芙蓉广场教学区,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,6人,国外考试部,芙蓉广场教学区,2026-08-31,3,4,
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW227A0012,脑力思维2B（暑）,脑力与思维L2暑假B1班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,脑力与思维L2暑假B1班,二年级脑力与思维暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,陈炣均(706984),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,17,2026-02-26,每天10:40-12:30(上5休1),"有教材,开课前领取",2026-08-28,15,素养素质(智学),井湾子教学区206教室,井湾子教学区206教室,班级刷卡,15人,素养,井湾子教学区,2026-08-28,10,12,思维2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM227A0029,双语绘本2C（暑）,双语故事表演L2暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L2,L2,常规体系,常规体系,双语故事表演L2暑假B2班,二年级双语故事表演暑假L2班,否,,连季续,二年级,二年级,二年级,2100.00,徐涛(619507),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,16,2026-02-26,每天08:30-10:20(上5休1),"有教材,开课前领取",2026-08-29,15,素养素质(智学),听香水榭306教室,听香水榭306教室,班级刷卡,15人,素养,听香水榭教学区,2026-08-28,10,12,分级阅读2
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM127A0008,双语绘本1C（暑）,双语故事表演L1暑假B2班,通用,10,10,1100,1100,110.0,"	0.00",L1,L1,常规体系,常规体系,双语故事表演L1暑假B2班,一年级双语故事表演暑假L1班,否,,连季续,一年级,一年级,一年级,2100.00,徐涛(619507),,暑假,暑假,正常,2026-08-18,2026-08-18,已审核,走读,常规面授,常规面授,,15,2026-02-26,每天10:40-12:30(上5休1),"有教材,开课前领取",2026-08-28,10,素养素质(智学),听香水榭306教室,听香水榭306教室,班级刷卡,15人,素养,听香水榭教学区,2026-08-28,10,12,分级阅读1
